log(m),log(sigma*v),Omegah2
1.7198359619808437,-27.992963820160742,0.13950600538617963
1.290311382526255,-27.205161087899896,0.11020985938425655
-3.871630282078393,-16.779997531780708,0.14788599163835017
2.139067542195593,-28.879941265392258,0.12476093432815986
1.6535703136743027,-27.948290114328763,0.11395550564633711
1.2488842866135172,-27.080805294928773,0.11925327120540548
1.7270497503246256,-27.992963820160742,0.14421833588650665
-2.7780001157530463,-19.126407598980645,0.10257573865343166
-2.169562400960893,-20.248845540482346,0.12751610901558053
-1.9307389086247124,-20.643025749577436,0.15563875284598044
1.4344853682053,-27.447006705270496,0.12550986622696095
-3.877677727965091,-16.946937426753063,0.09792925643314933
1.1492360002106556,-26.878201861196082,0.11805145794257448
-1.2024277253466713,-22.09347563219481,0.14571712931315334
-0.9280923402847233,-22.791472100081617,0.11261218703099293
-0.14685525402337252,-24.286712115135202,0.13602609176612576
-0.8346026717123827,-23.027783515872176,0.10197458458615595
-1.3261668055563507,-21.917622951984033,0.1256621258255701
-1.3261668055563507,-21.93432948108156,0.11953635142511368
0.009016331433629121,-24.704896256771246,0.11231137870726125
-3.025321956282111,-18.478338493663493,0.1459221694686573
-1.6857255186374762,-21.178714953742443,0.13787685709683614
-5.20617478041334,-14.084202450759882,0.15722990321022898
-2.2225777557988984,-20.214138175985987,0.10821812867397343
-1.8233066756403034,-20.966444743553343,0.11962887132582657
-1.3178304707372608,-21.916835123996815,0.13130162950265986
-5.02197200849027,-14.455548408989209,0.15616859695843902
1.6162275921049902,-27.915794070151783,0.10340604159585683
1.3868895909853896,-27.234333722527026,0.15857454001231466
-3.0454719029680195,-18.478338493663493,0.13297008808862007
0.002289804112606486,-24.645434304175946,0.12337793939645078
-1.0703197559725357,-22.438920135095007,0.12386484611816609
-3.7914358106423114,-17.102959265245936,0.10171470491157923
-1.347158859067919,-21.864235064408145,0.13038566697544776
0.9275362479095346,-26.414393229199803,0.1198798046399387
-0.7559552389008068,-23.02667139676141,0.14559600355342178
1.4344853682053,-27.384627515191333,0.14272874151947842
-0.17753739069218843,-24.263488197739242,0.12475008887395789
-3.0212825423957614,-18.572328877225782,0.11971547067195172
-2.942196477306191,-18.61603887670099,0.1558141467436038
2.0653601775022112,-28.68401871072368,0.1395039304457964
-1.6857255186374762,-21.1645433377832,0.14254304542994112
-3.364476298032623,-17.878781918186505,0.12172776114403755
-1.2469851763500626,-22.117683745615082,0.11354760935250965
-0.4488282519103719,-23.66644916141135,0.14690071473051197
-3.30841088247015,-18.067755603782842,0.10198709151985381
1.3298883388059188,-27.13210276365314,0.15304575650905974
-4.572068993021077,-15.546342981457355,0.10061205094456066
-2.1834993285762003,-20.30938788464364,0.10410994140249645
-4.969095114807911,-14.616543880721839,0.13751463256479243
1.204603833244958,-26.913039816430132,0.1401464864139284
1.2488842866135172,-27.015931298410877,0.13687966069211832
0.4595318552898573,-25.584643397377405,0.12581256576541508
-5.482322716440016,-13.7252587822282,0.10073581309572384
1.2084542053565719,-26.878201861196082,0.15368480668742782
-4.237126461240864,-16.070358694929695,0.1407423165536616
1.1758783541727627,-26.913039816430132,0.12333461494374408
-2.5867898904198663,-19.391793631713334,0.13419807257015812
-2.301230409802929,-19.970204396377113,0.131950144728193
1.1758783541727627,-27.025550515683268,0.0970914152737793
1.4344853682053,-27.391766983295977,0.14063285435846615
-1.0938672406233971,-22.33164370183154,0.1409554889958777
-1.5539013663351748,-21.416306934613264,0.14608921298274213
-1.6526699554809197,-21.381121018349695,0.09967138207485012
1.3157985618480512,-27.129905563170063,0.14446725189994294
-5.915166874825151,-12.70350382686517,0.14429584034874562
-1.8233066756403034,-20.927006520005364,0.13110593939846987
-1.1566523457154418,-22.24831428353963,0.1279702309845286
0.5027280382571355,-25.57219345958951,0.15765840016855956
-1.8284362011256894,-20.966444743553343,0.11680461336378009
-2.664304226788251,-19.3665395595265,0.09952708484639822
1.7728367832227159,-28.18246424308608,0.11510498242338287
2.380816691130885,-29.379676068793785,0.12018274328547703
-0.882641786982851,-22.710891374098562,0.1575330906374752
0.9373899039404145,-26.51894458427607,0.09968657835204997
-1.2160297487171456,-22.2051459029675,0.10747961796733004
1.2452216475267717,-27.147546572100513,0.1019750093737381
-1.0703197559725357,-22.533504121749665,0.09997446111667176
-4.656580996715768,-15.272142461459797,0.1281663452183029
-2.0633917287969856,-20.438519787623747,0.13446816990011215
-3.289877750130085,-18.025364048614847,0.12245595195896496
-4.015440900723142,-16.465983129325664,0.1571466304896713
-4.972971898769703,-14.756064036949326,0.09796541642300896
-1.1150241951671716,-22.25950810377864,0.1505359021916864
-1.4352322576447794,-21.727583363500724,0.12009071262499058
-4.459616209923274,-15.695762105137444,0.11969574125322104
-2.653083533698468,-19.3665395595265,0.10481046710733474
2.77900569504411,-30.152048142139797,0.12701296298476508
-1.0743992253761745,-22.3821608139481,0.1370285175669762
-2.08106215334619,-20.394353432042717,0.13718160365320764
2.067191113515368,-28.83129937979104,0.10022305730094282
0.9651823352367868,-26.413342687749303,0.1423522972883921
-0.4529312858485386,-23.810586918786793,0.0969438739262626
-4.757707612414065,-14.993630236541097,0.1527686442502271
-2.202998255537241,-20.141734582387517,0.13975950966220535
-3.5392110599387268,-17.475123984886032,0.13791995558070919
0.12717441119762962,-24.799481720892032,0.15481093067014406
-0.23161280308441734,-24.178344711864256,0.11769210976123234
0.2803612087107554,-25.290898238164868,0.10801620192406773
-1.388344421873963,-21.81612028030004,0.1207235522355374
1.0255895445683816,-26.574618281474653,0.13111462883469538
2.0964010892189737,-28.736384113366842,0.14266021183919353
0.12717441119762962,-25.010294701899557,0.10061395332061375
-2.169562400960893,-20.246442756853543,0.1282215786536025
-1.0703197559725357,-22.42563132554855,0.1277383743724002
-3.329044734623012,-17.928364009095382,0.12783388723211336
