,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
10,3.8649506021550026,3.884588860542976,3.905811609395651,3.928351103388993,3.9518407858138778,3.976097642901316,4.001061472695657,4.026206926395611,4.051799683455272,4.077189668149184,4.102792055540637,4.128495465953466,4.1542118947395315,4.179398773299371,4.2048113898985715,4.229396159136747,4.254637063607602,4.278377304575249,4.306312869500384,4.327957134733791,4.35328927986433,4.375982682196472,4.406565877036457,4.420436645208503,4.4455696574467085,4.46686110725102,4.491270477456336,4.516394418880528,4.546848843059051,4.593175042342372,4.588372575714888,4.6089889711756555,4.670970654523256,4.6217454509322815,4.707107147282163,4.700359851720514,4.688760801929998,,4.71839035310243,4.8999458482173175,4.772526327063523,4.7968950944486375,4.937138829830412,4.964139686801052,4.809078020528912,5.035786085042518,4.755301006430122,5.676722779452134,,4.758318769058025
11,3.9018613773806226,3.924165256846395,3.947591688803106,3.9716502569293213,3.9964888836221757,4.021603181830906,4.047110675105378,4.072596641800203,4.098209662982724,4.12382227378299,4.149690192222824,4.174692296219599,4.199959128323538,4.225572670093187,4.2504455966906445,4.274796126980261,4.300803997415505,4.3266253010342615,4.348688025509802,4.3711802694479855,4.39660110359466,4.415966233582032,4.440847716135894,4.452415366111628,4.497165966590075,4.514068407816371,4.538971850010702,4.559861683238423,4.588702244454422,4.613677015741278,4.606841266822262,4.618654859746593,4.685775254179312,4.706512298581569,4.819588876328893,4.707469964013042,4.713379282012223,4.737067113102316,,4.957162515838726,4.784394051460675,4.80033955733562,4.78615879494749,4.859999395215656,4.838827394913797,4.691795550518631,4.839426234171199,4.75019041458066,4.7256442074938185,4.628578036354334
12,3.94319532741975,3.9672032818548972,3.9919093558564125,4.0168927588234435,4.042518396388431,4.067878970722216,4.093644454615255,4.119403860669932,4.1451588293429005,4.170117819968172,4.19648887969618,4.221281512685491,4.245716600565711,4.270499094575015,4.2948489968055865,4.319849305076254,4.344546172308535,4.365701771538871,4.383078038082533,4.412473410159403,4.436055835681198,4.444014510465417,4.487691230937209,4.507327472376997,4.530623407830194,4.560478768257378,4.575061475467617,4.627239816451814,4.624295561700106,4.658444123078607,4.662939987827889,4.7293919234048385,4.7387888341865185,4.696985421280694,4.711634783827225,4.838798202943635,4.772696250971852,4.882662092168533,4.806026720099072,4.930513112097782,4.821249748934984,4.739726696135094,4.7745334943833475,4.242578617927956,4.7559894476346996,,5.914899863847934,7.425646474237228,4.59931698926317,5.888580142668098
13,3.987379788247125,4.012419846161137,4.037768292295577,4.0632283109134715,4.088947599144063,4.114723794788575,4.1400852375962005,4.165598364899661,4.190871562482401,4.216528294549503,4.240983018152157,4.265653504806374,4.2911001958073385,4.315280096359575,4.338100356077125,4.3616168292089466,4.3888574552571535,4.4078948193019345,4.4333287770978504,4.442353567018301,4.462050682285159,4.5045339198841425,4.538448595806056,4.563798265739731,4.595641789420008,4.606287950053662,4.619850527293553,4.688287965891167,4.652083230156484,4.721309460016733,4.799154963845514,4.698299862443763,4.738202072294448,4.74798795149984,4.7421615691950265,4.936684577314503,4.88325539363118,4.9460998814705945,5.945937595131884,4.8650284542609565,4.884723616275323,4.3086560442198625,5.045102877105112,5.033590750213289,4.762331725918261,7.681032952291374,,11.95012675211856,4.862034076077614,6.545240526970525
14,4.033125299494857,4.05868016267546,4.084371470069204,4.109829688946113,4.135499199891665,4.161112452783444,4.186279235626963,4.211526353177278,4.236454478449665,4.261936454011778,4.284927221623614,4.311475041655136,4.335014835889774,4.356361178489104,4.3733836458484445,4.403856729979694,4.428249943739483,4.43961733590682,4.481174662811614,4.500716781862278,4.530248194577867,4.555865485559843,4.59431814324757,4.600948385934828,4.658031543462644,4.6801977434096305,4.6236270398176895,4.752815438963095,4.744324300019406,4.656823590898956,4.711688400194331,4.722257579151624,5.14374704795061,4.951762024330342,5.375871349221468,4.828174266437745,4.954291629820285,4.780860621103907,4.798359334529022,4.811943523947685,4.666671689021234,4.599626721405018,4.796418434250773,4.658201807783013,4.4113197962233475,4.2381964998017505,5.3316828704752535,4.902281454031675,5.107942590785074,7.3280391955542425
15,4.079548273756511,4.105306509524525,4.130806503240251,4.156621679031819,4.181729465588325,4.207281441291735,4.2322869587555925,4.256941962205211,4.2808761366275165,4.30598920150826,4.3311595458361944,4.353039185372344,4.3793597293575734,4.392154920548986,4.413583218487892,4.446804961009338,4.456305440734155,4.513589206315829,4.51978490365528,4.551518401775655,4.584532936308892,4.585855354905424,4.652833815196047,4.684952578100088,4.720260652635784,4.810105307087229,4.75198330969461,4.683042897021709,4.78076160434377,4.825210911230353,4.767799918901879,5.001369171785366,4.942438186104398,4.8032697256556105,4.81051776036086,5.276633284317435,4.818557539464527,4.809103092536749,4.798759631146206,5.243104974153837,4.753630145809796,4.6215809513680055,4.561851136594318,4.406710592080316,7.458268406186084,6.904487760127285,5.459810132456126,4.512626289347322,16.41639225077237,3.0232955668488657
16,4.126132108185151,4.152014320443399,4.177009136451502,4.202310413729006,4.227323769543543,4.252169018681206,4.276837260118182,4.302723184154698,4.3249436973329765,4.350504833610348,4.371273202524473,4.39475893848812,4.410197830232564,4.443066832133579,4.465862089954069,4.48868795400238,4.494943778191828,4.5187214094299275,4.578809830283645,4.5632014258221725,4.636069508673809,4.697026647575582,4.682599575393999,4.626124751602262,4.781908437780057,4.694563449725078,,4.78254736063561,4.737525278015222,4.790448094677635,4.791327121137133,5.1435487921761025,4.798013945237837,5.26428235249131,4.967916400137273,4.755295393749881,4.80122257264278,5.091678912558173,4.68515670814924,5.439924319685114,4.634978558567386,6.674120360610808,7.932413111468408,7.6760198977178895,38.463568943387536,,8.009734041465382,3.7886920212618556,,8.945139753264433
17,4.172359042251137,4.198221356098153,4.223141367553431,4.247789970199125,4.272275108541202,4.2925207338447136,4.322230963540007,4.345480248285722,4.367310296580241,4.38438300410241,4.413661773978569,4.440338066984363,4.466255032070698,4.493675782364619,4.511394868462772,4.513641998659327,4.5348762969474885,4.589264064030215,4.57676709420081,4.634693484738836,4.625395651956296,4.643389815687103,4.752219961150015,4.556730114353573,4.649634098446881,4.712637649228092,4.739784959242725,4.891319703113838,5.115823690754428,5.601352645916977,4.801140057753844,4.820364820006445,4.793400089196048,5.113989557399293,4.63655635582961,4.849918834478411,4.6222394821371395,4.5711503300316565,4.572697915586423,5.138260557632926,12.579197616037344,4.825019893451534,8.417841742801855,4.600907037612424,11.495190716686732,4.673246363378087,5.627959400751158,,1795.581708690544,5759389.767654362
18,4.217832278074239,4.24373014160889,4.2691938823791835,4.292524997293054,4.317299819967992,4.341357205520107,4.368194341263081,4.379089018269826,4.402211886236946,4.433504130579198,4.461600314792005,4.490080401495931,4.505604704227585,4.5359997370404495,4.5523083116205045,4.576260534091467,4.59195979519224,4.634145228675942,4.655353982459296,4.639752562705514,4.659385350072094,4.735772988382464,4.866097915873412,4.7088173001312885,4.741601944128114,4.881295130034448,5.028329713744318,4.7135586806724445,5.765883300971261,4.806287848816522,5.261639886520306,4.305240494660102,5.093256248124583,5.240975482191823,5.042996488673723,5.873888220939815,5.680225891101381,4.4450153042685425,5.1322357759592805,6.029947492490853,4.9921283070757925,,92.9787064840891,,,,,,5424.384055739953,4.657549257030072
19,4.263409861664466,4.289667709061817,4.314022179192108,4.336072597807942,4.359472292667282,4.387927572792405,4.4098657451500225,4.4191100773148,4.45321636386297,4.488610283273455,4.503101821935993,4.528304843208824,4.578170423378633,4.604428703687529,4.60056956085525,4.61991816143098,4.6201864173400615,4.625151424589701,4.663618515047914,4.710946927666653,4.703676766024651,4.70942630422881,4.74640846896594,4.88023076237396,4.9144878288639395,5.014730296500468,4.701945400416022,4.795460752933847,,5.146267464204255,4.808924052565125,4.74955584422463,5.034822104523158,6.281336553442884,5.777331536363992,,5.15733445359776,,5.412510464686652,9.913712073681925,4.378815903784962,7.618653312802059,3.7403826543353347,4.488571863563709,,44454.468613765,,,,
20,4.309339376539477,4.332839483869035,4.348836980649749,4.3806001462060395,4.400726150765088,4.428249471672832,4.450400010139966,4.481378232775006,4.4936973556722535,4.522934325051091,4.545865972984302,4.546000932281869,4.590114475058196,4.651263103103974,4.6191486230574625,4.670871807172403,4.6971765743859155,4.754406250093382,4.698250238902045,4.7062969360542475,4.92312723045324,4.902494914254595,4.903713807811106,4.891067898437954,4.838965494572197,5.157701817024271,4.80514019065667,5.145753739742728,4.763141486408478,4.729523141933671,4.768755759723205,4.753245673550468,5.33865470552206,4.576706255466258,5.066425696441286,10.280406953904803,4.965829312658471,4.536491548932518,4.736212860319267,49.764144522050344,4.2528964569984025,12.641100416154433,,,50452.96014322022,,5.526287544525361,,,
21,4.345249550213684,4.37597996710385,4.3990264774784755,4.425678671349329,4.444428561758607,4.455771776411109,4.472937349855798,4.514015308706422,4.541415531903224,4.593148482227292,4.589153436700902,4.609758945810809,4.670958738146903,4.657123176689042,4.6769864290564085,4.834942598759057,4.803738850140028,4.731479763214387,4.728786745388381,4.884548448202774,4.744503030766063,4.7835843365596675,5.015400935251879,6.359276939426556,4.776572750815688,5.035625655029601,4.688108861245729,4.8088081353577,5.720195691122137,7.49091638781239,6.579935237415825,,5.081629415683284,7.991618791992298,4.866150487401525,7.156892570495347,4.769234971062989,16.834055554162774,3.3111893052742563,,,,1728.0246009408393,,,,2.270881682030463,5.8473577580382825,3.599580277609362,12.483663743658104
22,4.401348234050618,4.421751084755653,4.440688661858811,4.463873412193654,4.505024085567221,4.5108111951360685,4.532055417401927,4.551734998759999,4.5822518509569345,4.608592915006996,4.694770139305974,4.679239420595324,4.628537103571521,4.721073590659351,4.686879762534607,4.711714801213544,4.778692417215162,4.737065071264365,4.92320199849872,4.956219199812825,4.7533921184968735,5.073907257870664,5.290768425351863,4.860028581559514,4.838837723732019,4.766675845993942,4.839430876365095,4.618947937922537,4.467799354858146,5.0532414995535495,4.621611962341516,4.304390581921941,4.489902937366613,,4.697184020213952,641.7265854999997,,9.698296864859444,,,,,,,,,,7.993343484543114,8.55193022203968,6.766599866135626
23,4.437606476409462,4.46193422993972,4.488690174291479,4.507979812958289,4.539381693263532,4.557083773001371,4.573226842006159,4.59267624519631,4.629931684398786,4.679284665771793,4.684636851229948,4.697834531251721,4.6655190790945085,4.782666800673044,4.715047034427594,4.741094889159685,,4.883061634072458,4.818269772103002,4.801460174187572,4.804027890977271,4.750264782124529,4.798540820024802,4.862347183280964,4.754565318883051,6.258415558472563,4.023203844046103,6.149828793385927,6.894711288913653,21.076804642845456,4.208450469104177,4.4775365104545095,9.540563301772856,4.285333125090886,4.837196024789759,,,,147.21880206734892,,,13.66350973182514,,13.886167445828056,11.679906986605923,8.181973173315779,8.746124285034949,8.282270403764201,5.701253986466818,4.615804423878322
24,4.485133069640713,4.498981465424535,4.532238309581482,4.5776738286719265,4.582657985988892,4.606747649518349,4.628560294118222,4.645413408128896,4.626746785497323,4.720851343650949,4.7311318387257595,4.687527621663682,4.710482567328882,4.719658918145263,4.742178091950487,4.956366230195923,5.503139209039906,,4.80633273319608,4.786823867251225,4.774969451431849,4.691061646284707,4.816437012738217,3.6260819506423707,4.762181995475023,4.683790377583391,4.351108892334996,8.295563070897652,5.119898805108506,7.317313028809399,6.8510484235463025,4.451455494045286,4.746574306197306,3.7545963435600718,6.904711586403123,289.98505663363255,15.831633570725858,,3.334927586073143,,,15.830226850463644,,13.494803793682603,,5.452696884041321,3.883602850429333,5.930948277044838,4.827120303851723,5.245818240910507
25,4.5374889142390735,4.541670693410324,4.585414111699328,4.5791184819539925,4.668723520027965,4.562825394407051,4.739721490420972,4.766592004512974,4.667149637355366,4.655928396212713,4.703472244323717,4.768648859146811,4.745861139297196,4.791688578618637,4.803528859331751,4.800693981341019,,,4.7721980474570165,4.837832910905973,4.666131330019014,4.592046059856452,5.474286574863002,5.842942830434081,4.976449564623629,5.0186551215556054,6.284542584454781,6.361856730620417,107.35858820558065,5.151548353973729,,1460.4913616632457,,8.774622708569446,,,,,,,,4.2551403904971545,7.902393164202951,8.453651757279035,6.149166304665578,3.974713517047871,3.880266764799837,,3.9377100257866586,
26,4.560163885414354,4.585846301725941,4.639190339844387,4.684404924166377,4.705896388191908,4.693426535189725,4.630877253201303,4.761432239614843,4.696687538609263,4.754171326655864,4.742408866386757,4.779854873123179,4.985734662874374,5.231177351782056,5.151869312812694,5.276981215485901,4.772482789025292,4.715227229885654,4.79876041229371,5.079175202129228,4.976353122365448,4.663828695008098,4.687857913096118,4.341285281196286,9.184583555690802,6.321473105768568,4.935908806212733,8.68721319011216,3.747256905015464,3.5901881678396546,,,,14.012317276319774,5.795579360572126,5.529745185226442,,5.494419748854809,15.585770321848587,11.738042068706047,12.058415507220538,5.651728762771687,7.676348419043501,5.2406292141686475,3.905108660267362,,,,,
27,4.650332896594205,4.662082963064518,4.680977044730146,4.735914770787158,4.651546440970617,4.7164963560150275,4.728438827202362,4.782979428190382,4.936000069092721,5.147354443224746,5.515143973186132,4.917117830890774,5.8381575198268285,4.874486944006875,5.2608153171423275,4.88377485552551,4.713719172537171,3.6108413150479164,5.06817473588025,5.166016114583751,4.990447549576569,4.273676061216876,4.126223448154673,4.917332043206777,9.53392780196069,14.643960933791023,5.120771607611666,4.524418299702559,2.829282754108351,10.697557173576266,,51.34366385737771,39540.473626823295,,5.930755807040285,,11.897579109565593,11.242292115315282,11.169419209910842,10.590505380912754,4.518052160668935,7.125751831167961,3.8720513487632755,5.105635459790463,4.16203017976356,4.058361697800785,,,,
28,4.625928057952927,4.678294059382317,4.747465738293338,4.526131506836016,4.755525150367521,4.712659214513881,4.747097679828309,5.1204844643815495,4.788451476607249,4.858676567127596,4.798992183398512,4.783218246123406,4.8425553152073295,7.167723397710025,4.775605459199942,4.822504018283514,,6.266652096853549,8.206460204489495,6.912883660009595,6.32829818647084,4.139051768086892,3.4622357072695835,5.056926133983595,,4.4333537541461405,,,8.352417210226085,,,,,4.4940672934171495,,,3.8200613404361805,4.285765291594919,6.667008914936423,4.680354714374051,,,4.1933994144035935,,,,,,,
29,4.688524362972199,4.7602917186739875,4.707715684462692,5.063803616106734,4.741606699649184,4.742808202490749,,4.779248032368768,5.157524867278412,5.023368218624587,,4.318942291141519,5.050951801689567,4.789052324372236,4.759726602636013,5.3540717387227685,5.165655906882976,4.36500250123398,7.61646117563867,5.137735894687187,4.492100031504449,5.667510758579949,10.245080965286133,4.853726317158546,4.349564839777375,,72.52564354285336,,32425.638653639126,,3.6396522626459467,5.57990527715605,,14.988263967067878,5.29242728183867,,6.038046967127348,6.746960101908415,5.37099265104437,,4.862476219333192,,,,,,,,,
30,4.946400070063736,4.763321700970174,4.723290920183355,4.740818700769706,5.013464160866549,4.8897918806482386,4.719624881409654,4.9589340748707595,4.758744606696874,4.802820975726006,4.820578459606901,4.769159546008409,4.56757911790589,,3.8140762936565946,4.3553148521574006,5.436376608348605,10.610013336457277,5.567929317720137,4.600427312264931,7.141508328608997,4.435367982330741,,,,8343.3374522447,,,,,,11.363777383853437,10.674849197053677,,7.864120415994272,6.114158176432266,4.621985270268704,5.1703396349443755,,4.266533956565713,,5.493391870858646,,,,,,,,
31,4.92300908020118,4.895789586612478,4.883087515035458,5.517906382017935,4.7929359008755235,4.799734504500271,4.756102521518802,4.7896547640287865,4.735692778073869,5.174388622700773,5.5386989275060285,4.755209297073204,4.667993092967643,4.576565472944383,6.433324168659922,4.77466366549763,14.99773335273077,4.150113350627449,4.431474580350439,4.003729001508943,4.410817222698095,21.651821141171858,,8.569617751325785,,,,8.672952390980974,,7.684487413079196,11.340773424334548,10.182319025432557,8.896263122288408,6.244196283599047,3.845760603288398,4.035661447605704,,,,,,,,,,,,,,
32,4.743933248503409,4.796564848952169,5.0906235210356545,4.982953976121047,4.790229498262438,5.035668675261412,4.583312436305597,4.778044106540886,3.7263009480788805,4.686002181343159,4.707876931449702,4.604730202153951,5.081655779429838,7.426225408196424,6.262205007221706,9.206210197044571,4.201003749482332,7.881806878229072,10.368299115133205,2.8585467927484927,,,44.37382532890774,71542.23875401521,5.399203118137489,,5.536391913555842,2.1965860557822574,,7.134142804188225,4.034479709050359,7.696757480296162,6.546129216102917,,4.251620346606978,,,,,,,,,,,,,,,
33,4.833580938812012,4.7980501423515864,4.808793297404818,5.255112329139043,,4.655843572166519,,5.072167168523948,5.221722854614101,4.628508122030738,5.087729317470539,10.884558882411298,4.151712473727951,4.635423061061764,3.768135802188496,4.5519861434467215,,,2.7181604236833885,,,45619.873414889014,,,,,9.81712679218242,8.775344030675146,9.156961672782172,7.74834278285101,,6.366055388778689,,4.012554938705615,,,,,,,,,,,,,,,,
34,5.429722898828593,4.809749967975219,4.77443301212238,5.01103666880773,4.730314442150759,4.755847214418172,5.8147311767000325,4.670321411185029,5.111102646062805,4.341708394834306,4.179170238556937,5.022433530192526,4.625076459682004,14.853371416551598,3.7278045259181747,,950.9580677039744,26.371082975236,,48.23600984513327,,5.94198615131405,,15.247756834357563,,12.707938318553735,10.12094383901557,6.835355192165622,,,,5.042443954221745,,,,,,,,,,,,,,,,,,
35,4.774276732455335,5.28208872395969,4.755487408098618,5.146711061840664,,5.041221902615765,5.07230263418635,5.356268248717347,7.305919494035337,4.692480369892483,4.469849659106362,4.313276487232517,7.455833459262415,,,,14.551566369290972,,6.266673012673199,,,,14.521786559943296,4.459392385363084,9.974701562835913,4.988105648940077,7.053178434280595,3.838603091359352,,4.692065956445567,,,3.0876906056729583,,,,,,,,,,,,,,,,,
36,4.842596249652036,4.766245390945783,4.649555957520125,5.063267579761986,,7.395072511039967,5.255870812682033,5.043907204946598,4.588135890464163,8.895398155578139,4.319696384103344,,,,8.496791389136853,,5.391838386443415,,,,,,,9.134869468303853,5.471866564510615,3.9739354101997115,4.948200285824477,4.468648096590363,,,,,,,,,,,,,,,,,,,,,,
37,4.340735838294445,10.834033363523258,5.214216030946183,,8.238837498423802,6.305110698803234,4.813805211435198,9.397858312357526,17.475888989026735,3.55136573035152,,,8.13836739096033,4162091.5612111134,,,,,15.037107502453466,11.252905936101545,5.097242051773774,7.637841459888538,7.148378667980948,4.084148622177906,4.618564643736675,,,,,,,,,,,,,,,,,,,,,,,,,
38,4.655462086293578,7.912337603753183,,4.841454174239351,4.590327717124656,4.240972647919654,5.136832325428377,3.7285725546951647,,,,,11671.242753819244,,,7.3725124768661585,5.74386662193638,11.721030913341568,7.16829352113687,6.745272519907407,7.306882895032434,4.8415490682356515,,4.889955851620686,3.8019086913557696,4.107333733662996,,,,,,,,,,,,,,,,,,,,,,,,
39,5.074393541976014,4.1657208332216715,,4.601269148801176,6.682379277613195,5.348800266515736,,,38978.99402898031,,3.509196467626084,7.076450868387831,,5.4742736770866784,10.641743128351079,12.192480534056106,,3.972972174670021,5.510355274793839,4.604271974067018,,,,,,,,,,,,,,,,,,,,,,,,,,,4.665161776740623,,,
40,10.850422649896773,4.645075879860848,4.292768967592872,4.621856097565101,4.120500520117542,3.3211820649581134,76.40869258233982,,,,,3.6777052247688045,,4.571096554103459,12.347007626826644,8.879673423952845,6.011167015938927,5.430339401056095,6.07821685239211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508052977.00076646
