log(m),log(sigma*v),Omegah2
1.438484678239984,-8.757758481957918,0.09799806370654236
-0.7249540939672493,-8.934396925429757,0.11832683335570536
-1.4571439256603231,-9.057603384692008,0.13882946812954247
-1.242464921501632,-9.055155679877483,0.14373648877812756
-0.8947938688255106,-8.934396925429757,0.11573363581254104
-2.622557464063031,-9.182144325200166,0.14721438204356257
0.5388141985963479,-8.848320111077886,0.12206859279300061
-2.259428019500998,-9.138875729271138,0.1439991281560998
-0.10859798623102612,-8.806337053607605,0.10060731836960855
-2.7409587691245436,-9.162306450922827,0.13789297832573266
-2.702789998139638,-9.182144325200166,0.14479117030611816
2.3271238981024545,-8.737521873687538,0.103635403261423
-0.47141565936638363,-8.934396925429757,0.12286801061715055
1.0277812391560683,-8.934396925429757,0.15597147895109406
-2.0351831893302115,-9.041311114634262,0.12177991853011563
-1.9954608796636737,-8.953327396591924,0.10243103470980544
2.5391111908239803,-8.777375212439251,0.0
0.6398945080937697,-8.757758481957918,0.09796389383688325
-0.39487387646677186,-9.047527401477781,0.16243606315804693
0.9692416389020848,-8.779762457809152,0.10011520163818081
-2.1695023371095905,-9.103530466597814,0.13585907596659316
-1.9865435677761372,-9.055155679877483,0.12659335121580004
0.699464193706117,-8.871499728549736,0.12801771430900982
-2.549426478605962,-9.018678632863393,0.10613086914579813
1.686813234056155,-8.806337053607605,0.11140429151560512
-1.8754104016031388,-9.055155679877483,0.13019623550985723
-2.815129238943542,-9.180600597979293,0.14124076149399228
-2.626120428891241,-9.118887251778622,0.1287565651912426
-1.25732970994195,-8.98820955354364,0.12410091998805027
1.378005405436833,-8.934396925429757,0.15529921342847633
-2.259428019500998,-9.012619608623552,0.1102182973126289
-1.0856555571264124,-9.055155679877483,0.1470655680471357
2.550570684381883,-8.848320111077886,0.12970728897614595
-1.294131874569721,-8.965275033324335,0.1178035548653701
-1.6693645972150704,-8.953327396591924,0.10729599947241523
-2.5661692174562325,-9.047527401477781,0.11207149752437082
-1.3194691333107964,-9.062174029710874,0.14403635423228714
-1.320465010782168,-9.118887251778622,0.16278480618098068
0.6209143328579954,-8.98820955354364,0.16879621411606313
-0.4359737904533859,-8.871499728549736,0.10644990090398972
-1.7350581205708844,-8.998552965011495,0.11733334294342775
1.443222009966545,-8.848320111077886,0.1247661461444327
1.836459768274246,-8.806337053607605,0.1199930999900566
-2.1089509690876374,-9.041311114634262,0.12034836829032199
0.9488263764101614,-8.953327396591924,0.1521932430851848
-1.4571439256603231,-8.956177825837216,0.11220009895689095
-2.882904520505732,-9.062174029710874,0.10859601434109618
-2.4500928706239242,-9.182144325200166,0.15224474518444372
1.6856429497985825,-8.955873179702309,0.1588410798331265
0.4298081647265328,-8.95799875563549,0.15769991202215602
0.38496244895134635,-8.848320111077886,0.12193763488225061
1.8142680357662422,-8.806337053607605,0.12493056308163486
0.7793161984278285,-8.965275033324335,0.13444376119015072
-0.7807709422731256,-8.905408478074875,0.11235395603701485
-2.8593057080993547,-9.047527401477781,0.1057934385847637
-2.168869479514714,-9.062174029710874,0.12497078011169702
-0.8071666767830269,-9.005318097536382,0.13749259481429807
-0.5354958698802328,-9.004729430778701,0.1427478079602234
0.501118533578987,-8.779762457809152,0.10384914865309673
-2.2112216842179273,-9.118887251778622,0.13927516347879104
0.9214821322571578,-8.98820955354364,0.1635435154834192
0.699464193706117,-8.866191331468421,0.12626314537157135
1.3172981699327444,-8.955873179702309,0.14821417638833118
2.1949039682424543,-8.95799875563549,0.14613328144923898
-2.272630802630042,-9.030134214309866,0.1140933994504972
-0.4705202234762418,-8.848320111077886,0.09989665390994402
-0.32636297848609086,-9.049889815411184,0.15946369842258
0.35349990871845405,-8.806337053607605,0.11074607727705403
-2.774429946022,-9.041311114634262,0.10623081735976539
-2.5661692174562325,-9.195871562889586,0.15328247440848652
-1.9534949500580294,-9.000381793828858,0.11412949751255047
1.316116183313012,-8.779762457809152,0.10811008691437372
1.4853934829396729,-8.934396925429757,0.1522449640648333
-2.1868325539183404,-9.008059611113158,0.11064001821022412
-0.32636297848609086,-8.948201765197787,0.12762182337013614
-1.9432396650507904,-8.965275033324335,0.10590607653366528
-0.5045106507249087,-9.061716312861854,0.16243359618342942
-0.3506802642143796,-8.98426270166818,0.13714863068773195
1.1306495036069344,-8.779762457809152,0.10454476486005092
-2.7452192201098615,-9.199691781904024,0.14905852189688673
-2.7669352481928056,-9.118887251778622,0.12514413792679213
-2.6007839221737505,-9.219405394872059,0.15997263650284158
-2.379927835266393,-9.131715640872478,0.13861771185522542
-2.775989588284761,-9.061716312861854,0.11080707018441176
-2.4119747514945207,-9.100427132831376,0.12908134156544984
0.699464193706117,-8.806283941601425,0.10955729849416632
-1.0357385614659442,-8.95799875563549,0.11979589862828373
-2.1755106439411436,-9.018678632863393,0.11333621056190621
-2.019018407031491,-9.138875729271138,0.15109260379820502
-1.910374084326682,-9.077630586511047,0.1346407969040268
-1.4538519477895262,-8.994763612707706,0.12127976977981247
-2.01329497360525,-9.135470890346173,0.14952487150195168
-2.941121277830005,-9.055155679877483,0.10579552171174621
-1.6551499800150176,-8.965275033324335,0.11032735220492845
-0.7735139736886409,-8.905408478074875,0.1105004922717159
-2.1899814517425913,-9.000381793828858,0.10873086026708162
1.7330536573316588,-8.777375212439251,0.11887284828889179
0.1544682428322508,-8.940224969918464,0.1374971063681401
-1.4571439256603231,-8.910702757806447,0.10173554065882738
0.9692416389020848,-8.970359730500526,0.1666587027360692
-2.702789998139638,-9.2353522396224,0.1620904353940348
-1.278351443904762,-9.037466400886547,0.13746959458147837
1.5214021298003864,-8.8696697126358,0.12731063316516888
-2.1868325539183404,-9.019725635196648,0.11350209964086538
-2.611822302525663,-9.138875729271138,0.1348076941262548
-2.8561416986489547,-9.04355376015004,0.10498091321005346
-2.148531603671837,-9.060900007611451,0.1247373518487318
-2.1124359006999867,-9.079619389288705,0.13045538707602686
0.12474252948212694,-8.965275033324335,0.14661033658362382
-1.2108070746626163,-8.905408478074875,0.1044889500598113
-1.1649710211521989,-9.047527401477781,0.145285689369874
-1.4003673057384176,-9.005318097536382,0.12627191555337638
0.9153947079769613,-8.845672555755007,0.12325747696147119
-1.2106009188531335,-9.019725635196648,0.13365976569558657
-2.6698273162210455,-9.22477692470236,0.15954082514463774
2.1439931682082793,-8.955873179702309,0.14709048924182416
-2.0197903543576397,-9.018678632863393,0.11688308928480705
-1.2827901698704136,-9.04355376015004,0.13826968076349047
-2.2392645536029265,-9.077630586511047,0.1270156624326953
-2.714045433178429,-9.079619389288705,0.11635999801900643
-2.598143299747689,-9.162306450922827,0.14176142114113185
-1.9484650275361073,-9.104082137203582,0.1417769371641057
-1.096275790929487,-9.000381793828858,0.13023837218755163
-2.709325476335768,-9.250916997903087,0.16682498942896695
-2.540216808061798,-9.23957128543611,0.16873363018822568
-2.642713541498818,-9.080648716440558,0.11849502806827429
-1.2728467315078391,-9.097763524044023,0.15644438545621447
-2.71748288213933,-9.103530466597814,0.12262381385406101
-0.2803003559697501,-8.98820955354364,0.13993832011381216
-1.7932768446856338,-9.084899624421386,0.14002375961731572
1.8828227953241194,-8.934396925429757,0.1526768768695517
-1.556855311961299,-8.95668105636728,0.11006066339429334
-1.6671965372627149,-8.955873179702309,0.10792085428962847
-2.3539477583952326,-9.168613670371414,0.15088218445732288
-2.1735569516751854,-8.976165979242097,0.1035942862330501
-2.6535890811489957,-9.138875729271138,0.13359566440737092
-0.842236884661465,-8.948201765197787,0.11979766091886403
-0.9204598866095226,-9.04355376015004,0.14563595073785293
-2.148531603671837,-9.179068983073972,0.16060198458005961
-1.5441031820389235,-9.077630586511047,0.1428736243525501
1.8142680357662422,-8.85339862359654,0.1413448324623379
-1.343961459753038,-9.114491842736516,0.15955559937389652
-2.734161211348126,-9.041311114634262,0.10720378746650742
-2.7486865234328643,-9.047527401477781,0.10819598990748001
-1.4178977093589182,-8.995558877826426,0.12285139716099872
-1.880803418846213,-9.136000488774194,0.15302311521597894
-0.5252890191896324,-8.940224969918464,0.1238085020549862
-1.1851447310017562,-9.057603384692008,0.14565561984823364
-1.4190856157830907,-8.98426270166818,0.12012025946601801
2.3487445670548075,-8.935687801396249,0.17073517185468834
-0.7726849450531976,-9.012370636806978,0.13879455640723662
-1.4422673053490596,-8.934396925429757,0.10732105093171725
-2.2232857398174315,-8.998552965011495,0.10769462887812507
-2.927454776845031,-9.259868560120434,0.1628676841134483
-1.524387128396022,-9.018678632863393,0.12649139480499996
-2.6535890811489957,-9.105161931714058,0.12474612286954766
-1.7273618734575744,-9.125916188880794,0.15491748472253017
-2.028168521667974,-9.135470890346173,0.1496550309279232
-2.169529094563128,-9.162306450922827,0.15387209574248434
-2.8410505037079625,-9.146168656521779,0.13066111206151618
-1.2013680101903463,-8.995558877826426,0.12690112166776746
-2.8088099205739203,-9.136000488774194,0.1287299911886147
-0.9153323783077447,-9.067612063846532,0.15440618582642524
-2.709325476335768,-9.213617446170073,0.15458936901619388
-2.6940695271006794,-9.23957128543611,0.16374248478839643
-0.6135564621178222,-9.080648716440558,0.16757153094742963
2.2893954908502527,-8.757758481957918,0.11131302596679017
-1.3061504677662565,-9.005318097536382,0.1278647599813917
-2.8155677626712317,-9.219406595788012,0.15313093122729
-2.635580588162509,-9.043444763262208,0.10982765169614259
-0.8918403645158232,-8.988936789933351,0.13279907571333072
0.36643476658073926,-8.934396925429757,0.14795613910792316
-2.0286707282223366,-9.131715640872478,0.14768736324067364
-2.950168274579444,-9.22477692470236,0.1505356502983028
-0.24731525595656412,-8.998552965011495,0.15144042557865228
-2.005289568935316,-8.962603196809798,0.10380741645027873
-1.2540604479787116,-9.030134214309866,0.13591379750195456
1.8142680357662422,-8.848759974900224,0.12520471577846387
-1.822247305910522,-9.047527346155835,0.12876132646535304
-2.75432849537241,-9.079619389288705,0.11557065703039036
-1.4405335649923185,-8.994763612707706,0.12227780368169147
-1.161375221700236,-9.055155679877483,0.14528469507643238
0.4624647229547274,-8.965275033324335,0.16083908705876857
2.414990334520565,-8.905408478074875,0.16173007979126905
-2.0351831893302115,-9.04557365814566,0.1233187420425467
-2.8651664242047277,-9.226766908456511,0.15388418837279208
-1.1649710211521989,-9.008878451841461,0.13173571168374837
-2.148220074437937,-8.995558877826426,0.10849399579313593
-0.6347367448599758,-9.067612063846532,0.16249108845982918
-1.3832784060361811,-9.104082137203582,0.15514011691705304
-2.642713541498818,-9.042712206216885,0.10947218199389938
-2.9528325844226533,-9.212500991048456,0.1466298509681492
-2.7103335690859636,-9.201154732371794,0.1506543071976945
-0.9410341558596216,-9.061716312861854,0.15193316227036535
-1.4447637811757736,-8.98426270166818,0.11944734946688744
-1.238826757540283,-8.969267330592896,0.1190459172926855
1.4702111623960241,-8.779762457809152,0.10259583870311632
-1.25732970994195,-9.101410103083733,0.15800954663236957
-1.202351938874549,-8.934396925429757,0.11141789937421162
-2.7816094210923157,-9.131715640872478,0.1283449593289812
1.6892242895032705,-8.95668105636728,0.1627309964590346
0.699464193706117,-8.891683297540546,0.11162574627952197
-1.6671965372627149,-9.037776232651183,0.12879691630222131
-2.3539477583952326,-9.217643681291941,0.1676851726677851
-2.005289568935316,-9.023325498155856,0.11792832112518278
-1.0357385614659442,-8.990757104856927,0.13227728990164758
-2.3777202442753715,-9.126069289828665,0.1371152329275061
-1.569776926534921,-8.962184790090092,0.11117352724863167
-1.2905385149919684,-9.105161931714058,0.15877963822323096
-1.4181822716072252,-8.948201765197787,0.11093219571802712
-2.607185510948848,-9.038610181112606,0.1092532661054395
-2.350010372415485,-8.996277144800807,0.1048341648540543
-0.20497676100197015,-9.047527346155835,0.16938794227629542
-1.1860075663368872,-9.041369422253762,0.14056170567663062
-1.6722822979840175,-8.953327396591924,0.1072469857495616
-2.302543931107399,-9.00675307863872,0.10798205361370525
-2.569969221507768,-9.213617446170073,0.1590086469399487
-2.642713541498818,-9.199482859514308,0.15206944692667862
1.9649925639692043,-8.830421700911916,0.11831050176767748
-2.632452994377859,-9.212605947789164,0.1566637896013449
-2.2097528081562468,-9.18239107230242,0.15946964985938838
-2.8784391444299278,-9.061716312861854,0.10864132669194336
2.3049065381431935,-8.98426270166818,0.18146494245403239
-1.238826757540283,-9.031437020730221,0.1365695382751642
-2.2183623248907414,-9.097763524044023,0.13306107359142985
-2.859408550415539,-9.118887251778622,0.12298398713468958
-2.9560814592954623,-9.252573113661832,0.15937722964101975
-2.1622469138212272,-8.98820955354364,0.10672067157450439
-2.7251778477970614,-9.134759538748439,0.13057875407759453
-2.721235900031478,-9.100427132831376,0.12160221428755155
0.6804265647950534,-8.8755785610848,0.10762642623052533
-1.1486058685960179,-8.990757104856927,0.12678260629308447
0.17608465350636937,-8.848320111077886,0.11937710210302316
-2.3777202442753715,-9.02939997465435,0.11185293399825307
2.0247386880611664,-8.962184790090092,0.17555699476745712
-0.24943121438496663,-8.860951448829969,0.11331681882282965
-2.148531603671837,-8.997557050525163,0.10894844722195392
-1.6692517574528831,-9.037673099320576,0.12872518500930097
-1.6691212677420282,-8.996277144800807,0.11764428892473495
-0.7068285010488904,-9.047527346155835,0.15231601370627496
-2.1543799120802727,-9.190321704809284,0.16390010668490246
-1.6665920266946808,-9.135470890346173,0.15892095833128772
-0.9283336652014379,-9.04557365814566,0.14693588369915261
-1.927228655903463,-9.104082137203582,0.14267023448792326
-0.5252890191896324,-9.020856258962034,0.14713410104135874
-2.4096086968410364,-8.995277868979839,0.10361866144601685
-1.4571439256603231,-9.131006589999078,0.1626392192498525
-2.9560814592954623,-9.123842387023098,0.12184390301315884
-2.0894004461583258,-8.988936789933351,0.10806913065711206
1.2211645015052797,-8.934396925429757,0.1441876826896892
-1.6978550537627275,-9.131715640872478,0.1566356348737293
0.6982484247751641,-8.95668105636728,0.15576530779407358
-0.649249842231755,-8.8755785610848,0.10723506533193247
0.2347461560617261,-8.858342586283179,0.12328444228600141
-2.6228133275385987,-9.037776232651183,0.10861655192163089
-2.9329386375753104,-9.093798030047939,0.11485371131170229
-2.1735569516751854,-9.185046307373526,0.16197563333976422
-2.908641962351151,-9.105161931714058,0.11828105396834812
-0.32636297848609086,-9.002460120323894,0.14301894218418654
-0.38715493149892555,-9.04355376015004,0.16162626468506647
-2.6620508184827587,-9.032270466918522,0.10653755743039622
-1.294131874569721,-9.080812021708876,0.15037409835355448
-0.7735139736886409,-8.945242955009533,0.12238774027197913
-1.8118917532793137,-9.139519091642118,0.1582010424310557
-2.7409587691245436,-9.173458928355696,0.14126888977329172
-2.904450941869354,-9.145848588249606,0.1289628901442016
-0.7264858393282827,-8.953327396591924,0.12555881613427083
-2.3179919299792635,-9.008878451841461,0.10817182067730369
0.7896417089341341,-8.995558877826426,0.14217089064702088
-2.866529445341201,-9.248711999698617,0.16110314247951438
-2.3781130803693786,-9.067612063846532,0.12130793457721174
-1.9484650275361073,-9.073157682386336,0.13256046173911473
-2.302543931107399,-9.070983429803743,0.12368215656445453
-2.9898824166367324,-9.276402414762867,0.16624417491221705
-2.500804230405965,-9.124866235300521,0.13360399345528787
-2.6940695271006794,-9.170775618943257,0.1417168678832238
-0.7096144008678686,-8.830421700911916,0.09555919912120449
1.3751151825519095,-8.916825730540605,0.14764646567356346
-2.7103335690859636,-9.184496897431181,0.14540271721527312
-1.4589451005874186,-8.95421420584028,0.11169942828989687
-2.632452994377859,-9.051859954759458,0.1118464839093942
-1.4571439256603231,-8.910509548224745,0.10177053523471868
-1.9582260901422248,-9.062174029710874,0.12928797773554934
-1.4909004986995487,-9.005318097536382,0.12342234805936506
-2.2097528081562468,-9.077748003582961,0.12773828927081884
-1.9774036208603953,-9.061716312861854,0.12859549342102808
-1.9323760106740047,-8.98426270166818,0.11055105934331913
-0.850213134816147,-8.969267330592896,0.12598048331459652
-1.8685502265812604,-9.124604069045468,0.1498915152703171
-1.854749254531995,-9.097763524044023,0.14288351347802264
-0.2220038962699895,-8.98820955354364,0.14908268586425688
-1.7932768446856338,-9.160077471395141,0.1636783328572845
-2.950168274579444,-9.2282723459568,0.1516393815540577
-0.6774557647929507,-8.8755785610848,0.10728993356051476
-2.189884860175008,-8.998552965011495,0.10836139418628998
-2.0149970379798208,-9.089415567728722,0.135600061436235
-2.005289568935316,-9.166668493504833,0.159984794888026
-2.0651397593381686,-9.018678632863393,0.11560667555649735
-2.3777202442753715,-8.994344803797219,0.10370860884696644
-1.569776926534921,-8.931437059282032,0.10403538559904825
-0.32636297848609086,-8.984188097744735,0.13711293613139044
-1.2827901698704136,-8.894247637343522,0.10114865219410743
-2.571335213718899,-9.060900007611451,0.11515899985918183
-1.6692517574528831,-9.025381938699367,0.12537875321517397
-1.822247305910522,-8.95193613972354,0.10514864022073746
-1.0495665479494511,-9.00431107229184,0.13137020077514214
-2.219164660886962,-8.994763612707706,0.10687270870278888
-2.028168521667974,-8.964116466505203,0.10359898780786372
-0.15679085950401594,-9.04557365814566,0.17030707460376002
-2.8651664242047277,-9.214385707414333,0.1500963520939416
-1.0212463616222864,-9.041369422253762,0.14353380795027135
-1.864221952468453,-8.953327396591924,0.10412517526608707
-1.0943601994890773,-8.995558877826426,0.1294746056055978
-0.40706908650611406,-8.874733920496436,0.10775078330821763
-1.096275790929487,-8.949797144898879,0.11601690759376292
-2.603766634922131,-9.124866235300521,0.13106858269559726
-2.642713541498818,-9.092041472200545,0.121403880610735
-2.344853699127499,-9.081658864295276,0.12578151848449934
-0.06573479617732225,-8.995277868979839,0.15560736815637566
-2.3744468395766694,-9.212500991048456,0.1647662923567983
-2.6921902024991193,-9.062174029710874,0.11300401379953819
-0.9566363701006261,-8.967744347518199,0.12393854491369842
-2.070179598028886,-9.182144325200166,0.1640335831965985
0.3080435689280421,-8.935687801396249,0.1472503571059956
-0.27357765612434615,-8.917503677566895,0.12743223191631947
-0.5074119461480842,-8.845672555755007,0.09970335799696722
-2.9409199601950675,-9.131715640872478,0.12411805310413683
