Mp1,Ms2,laS,Omega,ys,yp
0.012421909954526173,2000,2000,0.0001023,1e-11,1e-11
0.01277063301308644,2000,2000,0.0001052,1e-11,1e-11
0.013129145852124654,2000,2000,0.0001081,1e-11,1e-11
0.013497723302339424,2000,2000,0.0001111,1e-11,1e-11
0.013876647909813085,2000,2000,0.0001143,1e-11,1e-11
0.014266210152607376,2000,2000,0.0001175,1e-11,1e-11
0.014666708663439686,2000,2000,0.0001208,1e-11,1e-11
0.015078450458610518,2000,2000,0.0001242,1e-11,1e-11
0.015501751173357704,2000,2000,0.0001276,1e-11,1e-11
0.01593693530381775,2000,2000,0.0001312,1e-11,1e-11
0.01638433645577984,2000,2000,0.0001349,1e-11,1e-11
0.016844297600423153,2000,2000,0.0001387,1e-11,1e-11
0.017317171337233535,2000,2000,0.0001426,1e-11,1e-11
0.01780332016430114,2000,2000,0.0001466,1e-11,1e-11
0.01830311675620612,2000,2000,0.0001507,1e-11,1e-11
0.018816944249705557,2000,2000,0.0001549,1e-11,1e-11
0.019345196537440452,2000,2000,0.0001593,1e-11,1e-11
0.019888278569888097,2000,2000,0.0001638,1e-11,1e-11
0.020446606665791168,2000,2000,0.0001684,1e-11,1e-11
0.021020608831301583,2000,2000,0.0001731,1e-11,1e-11
0.021610725088083777,2000,2000,0.0001779,1e-11,1e-11
0.022217407810628847,2000,2000,0.0001829,1e-11,1e-11
0.022841122073038244,2000,2000,0.0001881,1e-11,1e-11
0.023482346005542765,2000,2000,0.0001934,1e-11,1e-11
0.02414157116103019,2000,2000,0.0001988,1e-11,1e-11
0.024819302891862554,2000,2000,0.0002044,1e-11,1e-11
0.02551606073727185,2000,2000,0.0002101,1e-11,1e-11
0.026232378821631236,2000,2000,0.000216,1e-11,1e-11
0.026968806263906926,2000,2000,0.0002221,1e-11,1e-11
0.027725907598604826,2000,2000,0.0002283,1e-11,1e-11
0.028504263208534348,2000,2000,0.0002347,1e-11,1e-11
0.02930446976972143,2000,2000,0.0002413,1e-11,1e-11
0.03012714070881164,2000,2000,0.0002481,1e-11,1e-11
0.030972906673314083,2000,2000,0.000255,1e-11,1e-11
0.03184241601504653,2000,2000,0.0002622,1e-11,1e-11
0.03273633528715246,2000,2000,0.0002696,1e-11,1e-11
0.033655349755070944,2000,2000,0.0002771,1e-11,1e-11
0.034600163921851106,2000,2000,0.0002849,1e-11,1e-11
0.03557150206821386,2000,2000,0.0002929,1e-11,1e-11
0.03657010880777491,2000,2000,0.0003011,1e-11,1e-11
0.03759674965785468,2000,2000,0.0003096,1e-11,1e-11
0.03865221162631264,2000,2000,0.0003183,1e-11,1e-11
0.03973730381485608,2000,2000,0.0003272,1e-11,1e-11
0.040852858039285636,2000,2000,0.0003364,1e-11,1e-11
0.04199972946715306,2000,2000,0.0003458,1e-11,1e-11
0.04317879727332024,2000,2000,0.0003555,1e-11,1e-11
0.04439096531392171,2000,2000,0.0003655,1e-11,1e-11
0.04563716281924759,2000,2000,0.0003758,1e-11,1e-11
0.046918345106077966,2000,2000,0.0003863,1e-11,1e-11
0.04823549431001467,2000,2000,0.0003972,1e-11,1e-11
0.04958962013837214,2000,2000,0.0004083,1e-11,1e-11
0.050981760644204246,2000,2000,0.0004198,1e-11,1e-11
0.05241298302206059,2000,2000,0.0004316,1e-11,1e-11
0.05388438442608224,2000,2000,0.0004437,1e-11,1e-11
0.05539709281106403,2000,2000,0.0004562,1e-11,1e-11
0.056952267797128246,2000,2000,0.000469,1e-11,1e-11
0.05855110155867241,2000,2000,0.0004821,1e-11,1e-11
0.060194819738272745,2000,2000,0.0004957,1e-11,1e-11
0.06188468238624386,2000,2000,0.0005096,1e-11,1e-11
0.06362198492657489,2000,2000,0.0005239,1e-11,1e-11
0.06540805914998256,2000,2000,0.0005386,1e-11,1e-11
0.0672442742348425,2000,2000,0.0005537,1e-11,1e-11
0.06913203779678131,2000,2000,0.0005693,1e-11,1e-11
0.07107279696773419,2000,2000,0.0005852,1e-11,1e-11
0.07306803950529503,2000,2000,0.0006017,1e-11,1e-11
0.07511929493320965,2000,2000,0.0006186,1e-11,1e-11
0.07722813571388643,2000,2000,0.0006359,1e-11,1e-11
0.0793961784538228,2000,2000,0.0006538,1e-11,1e-11
0.08162508514287228,2000,2000,0.0006721,1e-11,1e-11
0.08391656442830157,2000,2000,0.000691,1e-11,1e-11
0.08627237292461451,2000,2000,0.0007104,1e-11,1e-11
0.08869431656014709,2000,2000,0.0007303,1e-11,1e-11
0.09118425196146572,2000,2000,0.0007508,1e-11,1e-11
0.09374408787662995,2000,2000,0.0007719,1e-11,1e-11
0.09637578663841088,2000,2000,0.0007936,1e-11,1e-11
0.0990813656685867,2000,2000,0.0008159,1e-11,1e-11
0.10186289902446875,2000,2000,0.0008388,1e-11,1e-11
0.10472251898884344,2000,2000,0.0008623,1e-11,1e-11
0.10766241770454933,2000,2000,0.0008865,1e-11,1e-11
0.1106848488549412,2000,2000,0.0009114,1e-11,1e-11
0.11379212939153151,2000,2000,0.000937,1e-11,1e-11
0.11698664131013069,2000,2000,0.0009633,1e-11,1e-11
0.1202708334768512,2000,2000,0.0009903,1e-11,1e-11
0.12364722350537151,2000,2000,0.001018,1e-11,1e-11
0.1271183996869029,2000,2000,0.001047,1e-11,1e-11
0.13068702297433463,2000,2000,0.001076,1e-11,1e-11
0.13435582902208262,2000,2000,0.001106,1e-11,1e-11
0.13812763028320094,2000,2000,0.001137,1e-11,1e-11
0.14200531816536832,2000,2000,0.001169,1e-11,1e-11
0.14599186524739785,2000,2000,0.001202,1e-11,1e-11
0.15009032755797366,2000,2000,0.001236,1e-11,1e-11
0.15430384691835647,2000,2000,0.001271,1e-11,1e-11
0.15863565335085897,2000,2000,0.001306,1e-11,1e-11
0.16308906755493327,2000,2000,0.001343,1e-11,1e-11
0.16766750345276993,2000,2000,0.001381,1e-11,1e-11
0.17237447080636198,2000,2000,0.001419,1e-11,1e-11
0.17721357790803585,2000,2000,0.001459,1e-11,1e-11
0.18218853434651672,2000,2000,0.0015,1e-11,1e-11
0.18730315385064367,2000,2000,0.001542,1e-11,1e-11
0.19256135721291986,2000,2000,0.001586,1e-11,1e-11
0.19796717529513327,2000,2000,0.00163,1e-11,1e-11
0.20352475211835777,2000,2000,0.001676,1e-11,1e-11
0.2092383480396977,2000,2000,0.001723,1e-11,1e-11
0.21511234301821672,2000,2000,0.001771,1e-11,1e-11
0.22115123997254887,2000,2000,0.001821,1e-11,1e-11
0.22735966823277176,2000,2000,0.001872,1e-11,1e-11
0.2337423870891815,2000,2000,0.001925,1e-11,1e-11
0.24030428944069696,2000,2000,0.001979,1e-11,1e-11
0.24705040554568256,2000,2000,0.002034,1e-11,1e-11
0.25398590687807265,2000,2000,0.002091,1e-11,1e-11
0.26111611009174596,2000,2000,0.00215,1e-11,1e-11
0.26844648109619623,2000,2000,0.00221,1e-11,1e-11
0.27598263924661803,2000,2000,0.002273,1e-11,1e-11
0.28373036165162113,2000,2000,0.002336,1e-11,1e-11
0.2916955876018796,2000,2000,0.002402,1e-11,1e-11
0.29988442312310276,2000,2000,0.002469,1e-11,1e-11
0.3083031456568277,2000,2000,0.002539,1e-11,1e-11
0.3169582088726115,2000,2000,0.00261,1e-11,1e-11
0.32585624761532267,2000,2000,0.002683,1e-11,1e-11
0.3350040829913133,2000,2000,0.002759,1e-11,1e-11
0.34440872759738234,2000,2000,0.002836,1e-11,1e-11
0.35407739089652696,2000,2000,0.002916,1e-11,1e-11
0.36401748474461415,2000,2000,0.002997,1e-11,1e-11
0.37423662907219807,2000,2000,0.003082,1e-11,1e-11
0.3847426577258506,2000,2000,0.003168,1e-11,1e-11
0.39554362447347013,2000,2000,0.003257,1e-11,1e-11
0.4066478091781858,2000,2000,0.003348,1e-11,1e-11
0.4180637241455758,2000,2000,0.003442,1e-11,1e-11
0.42980012064907985,2000,2000,0.003539,1e-11,1e-11
0.44186599563859413,2000,2000,0.003638,1e-11,1e-11
0.45427059863740427,2000,2000,0.003741,1e-11,1e-11
0.4670234388327335,2000,2000,0.003846,1e-11,1e-11
0.480134292365345,2000,2000,0.003954,1e-11,1e-11
0.4936132098237917,2000,2000,0.004065,1e-11,1e-11
0.5074705239490466,2000,2000,0.004179,1e-11,1e-11
0.521716857555435,2000,2000,0.004296,1e-11,1e-11
0.536363131673924,2000,2000,0.004417,1e-11,1e-11
0.5514205739240302,2000,2000,0.004541,1e-11,1e-11
0.5669007271207434,2000,2000,0.004668,1e-11,1e-11
0.5828154581230846,2000,2000,0.004799,1e-11,1e-11
0.5991769669310619,2000,2000,0.004934,1e-11,1e-11
0.6159977960380169,2000,2000,0.005072,1e-11,1e-11
0.6332908400455115,2000,2000,0.005215,1e-11,1e-11
0.6510693555481462,2000,2000,0.005361,1e-11,1e-11
0.6693469712958661,2000,2000,0.005512,1e-11,1e-11
0.688137698641567,2000,2000,0.005666,1e-11,1e-11
0.7074559422819878,2000,2000,0.005825,1e-11,1e-11
0.7273165113001454,2000,2000,0.005989,1e-11,1e-11
0.7477346305177588,2000,2000,0.006157,1e-11,1e-11
0.7687259521663729,2000,2000,0.00633,1e-11,1e-11
0.7903065678861348,2000,2000,0.006508,1e-11,1e-11
0.8124930210614048,2000,2000,0.00669,1e-11,1e-11
0.8353023195026779,2000,2000,0.006878,1e-11,1e-11
0.8587519484845171,2000,2000,0.007071,1e-11,1e-11
0.882859884149515,2000,2000,0.00727,1e-11,1e-11
0.9076446072885357,2000,2000,0.007474,1e-11,1e-11
0.933125117507825,2000,2000,0.007684,1e-11,1e-11
0.9593209477938242,2000,2000,0.007899,1e-11,1e-11
0.9862521794868784,2000,2000,0.008121,1e-11,1e-11
1.0139394576752918,2000,2000,0.008349,1e-11,1e-11
1.0424040070215568,2000,2000,0.008583,1e-11,1e-11
1.0716676480328633,2000,2000,0.008824,1e-11,1e-11
1.1017528137883874,2000,2000,0.009072,1e-11,1e-11
1.1326825671361538,2000,2000,0.009327,1e-11,1e-11
1.1644806183726866,2000,2000,0.009589,1e-11,1e-11
1.1971713434189668,2000,2000,0.009858,1e-11,1e-11
1.2307798025066645,2000,2000,0.01013,1e-11,1e-11
1.2653317593889428,2000,2000,0.01042,1e-11,1e-11
1.3008537010905705,2000,2000,0.01071,1e-11,1e-11
1.3373728582124964,2000,2000,0.01101,1e-11,1e-11
1.374917225806419,2000,2000,0.01132,1e-11,1e-11
1.4135155848353957,2000,2000,0.01164,1e-11,1e-11
1.4531975242368953,2000,2000,0.01197,1e-11,1e-11
1.4939934636052576,2000,2000,0.0123,1e-11,1e-11
1.535934676510897,2000,2000,0.01265,1e-11,1e-11
1.5790533144741759,2000,2000,0.013,1e-11,1e-11
1.6233824316122782,2000,2000,0.01337,1e-11,1e-11
1.6689560099780247,2000,2000,0.01374,1e-11,1e-11
1.7158089856100047,2000,2000,0.01413,1e-11,1e-11
1.7639772753140452,2000,2000,0.01453,1e-11,1e-11
1.8134978041964953,2000,2000,0.01493,1e-11,1e-11
1.8644085339704872,2000,2000,0.01535,1e-11,1e-11
1.916748492056815,2000,2000,0.01578,1e-11,1e-11
1.9705578015018004,2000,2000,0.01623,1e-11,1e-11
2.025877711735017,2000,2000,0.01668,1e-11,1e-11
2.0827506301905143,2000,2000,0.01715,1e-11,1e-11
2.1412201548157292,2000,2000,0.01763,1e-11,1e-11
2.20133110749303,2000,2000,0.01813,1e-11,1e-11
2.26312956839953,2000,2000,0.01864,1e-11,1e-11
2.326662911331458,2000,2000,0.01916,1e-11,1e-11
2.3919798400202397,2000,2000,0.0197,1e-11,1e-11
2.459130425468044,2000,2000,0.02025,1e-11,1e-11
2.5281661443315007,2000,2000,0.02082,1e-11,1e-11
2.599139918382933,2000,2000,0.0214,1e-11,1e-11
2.6721061550794354,2000,2000,0.022,1e-11,1e-11
2.7471207892708116,2000,2000,0.02262,1e-11,1e-11
2.8242413260784356,2000,2000,0.02326,1e-11,1e-11
2.903526884977814,2000,2000,0.02391,1e-11,1e-11
2.9850382451187323,2000,2000,0.02458,1e-11,1e-11
3.0688378919176422,2000,2000,0.02527,1e-11,1e-11
3.1549900649580884,2000,2000,0.02598,1e-11,1e-11
3.2435608072358115,2000,2000,0.02671,1e-11,1e-11
3.3346180157863627,2000,2000,0.02746,1e-11,1e-11
3.428231493733971,2000,2000,0.02823,1e-11,1e-11
3.5244730038015843,2000,2000,0.02902,1e-11,1e-11
3.62341632332315,2000,2000,0.02984,1e-11,1e-11
3.7251373008002098,2000,2000,0.03067,1e-11,1e-11
3.829713914046281,2000,2000,0.03153,1e-11,1e-11
3.937226329963479,2000,2000,0.03242,1e-11,1e-11
4.047756965997322,2000,2000,0.03333,1e-11,1e-11
4.161390553316707,2000,2000,0.03427,1e-11,1e-11
4.278214201767617,2000,2000,0.03523,1e-11,1e-11
4.398317466650224,2000,2000,0.03622,1e-11,1e-11
4.521792417370702,2000,2000,0.03723,1e-11,1e-11
4.648733708020257,2000,2000,0.03828,1e-11,1e-11
4.7792386499356,2000,2000,0.03935,1e-11,1e-11
4.913407286296362,2000,2000,0.04046,1e-11,1e-11
5.051342468816767,2000,2000,0.04159,1e-11,1e-11
5.1931499365902125,2000,2000,0.04276,1e-11,1e-11
5.338938397147356,2000,2000,0.04396,1e-11,1e-11
5.4888196097896715,2000,2000,0.0452,1e-11,1e-11
5.642908471262537,2000,2000,0.04646,1e-11,1e-11
5.801323103833378,2000,2000,0.04777,1e-11,1e-11
5.96418494584246,2000,2000,0.04911,1e-11,1e-11
6.131618844795775,2000,2000,0.05049,1e-11,1e-11
6.303753153071275,2000,2000,0.0519,1e-11,1e-11
6.4807198263119705,2000,2000,0.05336,1e-11,1e-11
6.66265452458115,2000,2000,0.05486,1e-11,1e-11
6.849696716357447,2000,2000,0.0564,1e-11,1e-11
7.041989785449289,2000,2000,0.05798,1e-11,1e-11
7.239681140910877,2000,2000,0.05961,1e-11,1e-11
7.442922330043758,2000,2000,0.06128,1e-11,1e-11
7.651869154570825,2000,2000,0.063,1e-11,1e-11
7.866681790071582,2000,2000,0.06477,1e-11,1e-11
8.087524908770456,2000,2000,0.06659,1e-11,1e-11
8.314567805772064,2000,2000,0.06846,1e-11,1e-11
8.547984528840415,2000,2000,0.07038,1e-11,1e-11
8.78795401182132,2000,2000,0.07236,1e-11,1e-11
9.034660211810534,2000,2000,0.07439,1e-11,1e-11
9.2882922501725,2000,2000,0.07648,1e-11,1e-11
9.549044557518078,2000,2000,0.07862,1e-11,1e-11
9.817117022752193,2000,2000,0.08083,1e-11,1e-11
10.092715146305718,2000,2000,0.0831,1e-11,1e-11
10.376050197669118,2000,2000,0.08543,1e-11,1e-11
10.66733937734857,2000,2000,0.08783,1e-11,1e-11
10.966805983368674,2000,2000,0.09029,1e-11,1e-11
11.274679582449473,2000,2000,0.09283,1e-11,1e-11
11.591196185988856,2000,2000,0.09543,1e-11,1e-11
11.916598430985587,2000,2000,0.09811,1e-11,1e-11
12.251135766041177,2000,2000,0.1009,1e-11,1e-11
12.595064642583589,2000,2000,0.1037,1e-11,1e-11
12.948648711459048,2000,2000,0.1066,1e-11,1e-11
13.312159025043076,2000,2000,0.1096,1e-11,1e-11
13.685874245025177,2000,2000,0.1127,1e-11,1e-11
14.070080856026864,2000,2000,0.1158,1e-11,1e-11
14.46507338521647,2000,2000,0.1191,1e-11,1e-11
14.871154628089538,2000,2000,0.1224,1e-11,1e-11
15.288635880587295,2000,2000,0.1259,1e-11,1e-11
15.717837177731612,2000,2000,0.1294,1e-11,1e-11
16.15908753895919,2000,2000,0.133,1e-11,1e-11
16.61272522034293,2000,2000,0.1368,1e-11,1e-11
17.079097973894267,2000,2000,0.1406,1e-11,1e-11
17.55856331414467,2000,2000,0.1445,1e-11,1e-11
18.0514887922111,2000,2000,0.1486,1e-11,1e-11
18.558252277555187,2000,2000,0.1528,1e-11,1e-11
19.07924224765265,2000,2000,0.157,1e-11,1e-11
19.614858085794292,2000,2000,0.1615,1e-11,1e-11
20.165510387247487,2000,2000,0.166,1e-11,1e-11
20.731621274012312,2000,2000,0.1706,1e-11,1e-11
21.313624718414378,2000,2000,0.1754,1e-11,1e-11
21.911966875781474,2000,2000,0.1803,1e-11,1e-11
22.527106426459827,2000,2000,0.1854,1e-11,1e-11
23.159514927431545,2000,2000,0.1906,1e-11,1e-11
23.809677173803582,2000,2000,0.1959,1e-11,1e-11
24.478091570444402,2000,2000,0.2014,1e-11,1e-11
25.16527051405389,2000,2000,0.2071,1e-11,1e-11
25.87174078595924,2000,2000,0.2129,1e-11,1e-11
26.598043955937584,2000,2000,0.2189,1e-11,1e-11
27.3447367973758,2000,2000,0.225,1e-11,1e-11
28.112391714084612,2000,2000,0.2313,1e-11,1e-11
28.901597179095116,2000,2000,0.2378,1e-11,1e-11
29.712958185773342,2000,2000,0.2444,1e-11,1e-11
30.547096711599682,2000,2000,0.2513,1e-11,1e-11
31.40465219496749,2000,2000,0.2583,1e-11,1e-11
32.286282025367335,2000,2000,0.2656,1e-11,1e-11
33.1926620473319,2000,2000,0.273,1e-11,1e-11
34.124487078528894,2000,2000,0.2807,1e-11,1e-11
35.08247144239789,2000,2000,0.2885,1e-11,1e-11
36.06734951574032,2000,2000,0.2966,1e-11,1e-11
37.07987629168173,2000,2000,0.3049,1e-11,1e-11
38.12082795843888,2000,2000,0.3134,1e-11,1e-11
39.19100249433402,2000,2000,0.3222,1e-11,1e-11
40.29122027951352,2000,2000,0.3312,1e-11,1e-11
41.42232472483898,2000,2000,0.3405,1e-11,1e-11
42.58518291843414,2000,2000,0.35,1e-11,1e-11
43.78068629038167,2000,2000,0.3598,1e-11,1e-11
45.00975129608042,2000,2000,0.3699,1e-11,1e-11
46.273320118786934,2000,2000,0.3802,1e-11,1e-11
47.57236139187889,2000,2000,0.3908,1e-11,1e-11
48.9078709413959,2000,2000,0.4018,1e-11,1e-11
50.28087254942475,2000,2000,0.413,1e-11,1e-11
51.69241873891604,2000,2000,0.4245,1e-11,1e-11
53.143591580532416,2000,2000,0.4364,1e-11,1e-11
54.63550352214876,2000,2000,0.4485,1e-11,1e-11
56.16929824163804,2000,2000,0.4611,1e-11,1e-11
57.74615152359826,2000,2000,0.4739,1e-11,1e-11
59.367272160691265,2000,2000,0.4871,1e-11,1e-11
61.03390288028621,2000,2000,0.5007,1e-11,1e-11
62.74732129711575,2000,2000,0.5146,1e-11,1e-11
64.508840892677,2000,2000,0.529,1e-11,1e-11
66.31981202212675,2000,2000,0.5437,1e-11,1e-11
68.18162294944479,2000,2000,0.5588,1e-11,1e-11
70.09570091165618,2000,2000,0.5744,1e-11,1e-11
72.06351321293045,2000,2000,0.5903,1e-11,1e-11
74.08656834939568,2000,2000,0.6067,1e-11,1e-11
76.16641716552891,2000,2000,0.6235,1e-11,1e-11
78.30465404301182,2000,2000,0.6408,1e-11,1e-11
80.50291812295973,2000,2000,0.6586,1e-11,1e-11
82.76289456246352,2000,2000,0.6768,1e-11,1e-11
85.08631582640582,2000,2000,0.6956,1e-11,1e-11
87.47496301554415,2000,2000,0.7148,1e-11,1e-11
89.93066723187614,2000,2000,0.7345,1e-11,1e-11
92.4553109823358,2000,2000,0.7548,1e-11,1e-11
95.05082962189512,2000,2000,0.7756,1e-11,1e-11
97.71921283717997,2000,2000,0.797,1e-11,1e-11
100.46250617173403,2000,2000,0.8189,1e-11,1e-11
103.28281259410296,2000,2000,0.8414,1e-11,1e-11
106.18229410993847,2000,2000,0.8645,1e-11,1e-11
109.16317341936147,2000,2000,0.8882,1e-11,1e-11
112.22773562085071,2000,2000,0.9125,1e-11,1e-11
115.37832996296596,2000,2000,0.9374,1e-11,1e-11
118.61737164524791,2000,2000,0.963,1e-11,1e-11
121.94734366967383,2000,2000,0.9892,1e-11,1e-11
125.37079874409197,2000,2000,1.016,1e-11,1e-11
128.89036123908915,2000,2000,1.044,1e-11,1e-11
132.5087291997954,2000,2000,1.072,1e-11,1e-11
136.22867641416468,2000,2000,1.101,1e-11,1e-11
140.05305453932198,2000,2000,1.131,1e-11,1e-11
143.98479528760066,2000,2000,1.161,1e-11,1e-11
148.02691267395102,2000,2000,1.192,1e-11,1e-11
152.1825053264387,2000,2000,1.224,1e-11,1e-11
156.45475886160958,2000,2000,1.257,1e-11,1e-11
160.8469483265355,2000,2000,1.29,1e-11,1e-11
165.36244070941822,2000,2000,1.325,1e-11,1e-11
170.0046975206718,2000,2000,1.36,1e-11,1e-11
174.77727744646808,2000,2000,1.395,1e-11,1e-11
179.68383907677193,2000,2000,1.432,1e-11,1e-11
184.7281437099636,2000,2000,1.469,1e-11,1e-11
189.91405823619354,2000,2000,1.508,1e-11,1e-11
195.2455581016861,2000,2000,1.547,1e-11,1e-11
200.72673035625684,2000,2000,1.587,1e-11,1e-11
206.36177678638566,2000,2000,1.627,1e-11,1e-11
212.15501713624525,2000,2000,1.669,1e-11,1e-11
218.11089241915198,2000,2000,1.711,1e-11,1e-11
224.2339683219845,2000,2000,1.754,1e-11,1e-11
230.52893870517062,2000,2000,1.798,1e-11,1e-11
237.00062920093305,2000,2000,1.843,1e-11,1e-11
243.6540009125466,2000,2000,1.888,1e-11,1e-11
250.49415421745024,2000,2000,1.934,1e-11,1e-11
257.52633267711985,2000,2000,1.981,1e-11,1e-11
264.7559270567069,2000,2000,2.029,1e-11,1e-11
272.188479457518,2000,2000,2.077,1e-11,1e-11
279.82968756551156,2000,2000,2.126,1e-11,1e-11
287.68540901905914,2000,2000,2.175,1e-11,1e-11
295.76166589932564,2000,2000,2.225,1e-11,1e-11
304.06464934670686,2000,2000,2.275,1e-11,1e-11
312.60072430687035,2000,2000,2.326,1e-11,1e-11
321.37643441002757,2000,2000,2.377,1e-11,1e-11
330.3985069871855,2000,2000,2.428,1e-11,1e-11
339.67385822722093,2000,2000,2.479,1e-11,1e-11
349.2095984787271,2000,2000,2.53,1e-11,1e-11
359.01303770070683,2000,2000,2.581,1e-11,1e-11
